['roate', 'gusli', 'moose']                            ['bgbbg', 'bbybb', 'ggggg']                            moose True
['roate', 'balms', 'moral']                            ['ygybb', 'byyyb', 'ggggg']                            moral True
['roate', 'cundy', 'moron']                            ['ygbbb', 'bbybb', 'ggggg']                            moron True
['roate', 'cundy', 'forgo', 'morph']                   ['ygbbb', 'bbbbb', 'bggbb', 'ggggg']                   morph True
['roate', 'bludy', 'floss', 'mossy']                   ['bgbbb', 'bbbbg', 'bbygy', 'ggggg']                   mossy True
['roate', 'melch', 'motel']                            ['bgbyy', 'gyybb', 'ggggg']                            motel True
['roate', 'cumin', 'motif']                            ['bgbyb', 'bbygb', 'ggggg']                            motif True
['roate', 'torso', 'motor']                            ['ygbyb', 'ygyby', 'ggggg']                            motor True
['roate', 'bushy', 'motto']                            ['bgbgb', 'bbbbb', 'ggggg']                            motto True
['roate', 'cumin', 'moult']                            ['bgbyb', 'byybb', 'ggggg']                            moult True
['roate', 'bludy', 'hawms', 'mound']                   ['bgbbb', 'bbgyb', 'bbbyb', 'ggggg']                   mound True
['roate', 'cumin', 'mount']                            ['bgbyb', 'byyby', 'ggggg']                            mount True
['roate', 'cundy', 'mourn']                            ['ygbbb', 'byybb', 'ggggg']                            mourn True
['roate', 'gusli', 'house', 'mouse']                   ['bgbbg', 'byybb', 'bgggg', 'ggggg']                   mouse True
['roate', 'bushy', 'mouth']                            ['bgbgb', 'bybyb', 'ggggg']                            mouth True
['roate', 'mawks', 'mover']                            ['ygbby', 'gbbbb', 'ggggg']                            mover True
['roate', 'gusli', 'movie']                            ['bgbbg', 'bbbby', 'ggggg']                            movie True
['roate', 'mawks', 'mower']                            ['ygbby', 'gbgbb', 'ggggg']                            mower True
['roate', 'slimy', 'dumpy', 'mucky']                   ['bbbbb', 'bbbyg', 'bgybg', 'ggggg']                   mucky True
['roate', 'slimy', 'humus', 'mucus']                   ['bbbbb', 'ybbyb', 'bgygg', 'ggggg']                   mucus True
['roate', 'slimy', 'dumpy', 'muddy']                   ['bbbbb', 'bbbyg', 'ygybg', 'ggggg']                   muddy True
['roate', 'slimy', 'mulch']                            ['bbbbb', 'bybyb', 'ggggg']                            mulch True
['roate', 'slimy', 'agued', 'mummy']                   ['bbbbb', 'bbbgg', 'bbybb', 'ggggg']                   mummy True
['roate', 'slimy', 'humph', 'munch']                   ['bbbbb', 'bbbyb', 'bgybg', 'ggggg']                   munch True
['roate', 'carrs', 'mural']                            ['ybybb', 'bygbb', 'ggggg']                            mural True
['roate', 'sculk', 'murky']                            ['ybbbb', 'bbyby', 'ggggg']                            murky True
['roate', 'slimy', 'mushy']                            ['bbbbb', 'ybbyg', 'ggggg']                            mushy True
['roate', 'slimy', 'minus', 'music']                   ['bbbbb', 'ybyyb', 'gybyy', 'ggggg']                   music True
['roate', 'slimy', 'mushy', 'musky']                   ['bbbbb', 'ybbyg', 'gggbg', 'ggggg']                   musky True
['roate', 'hinds', 'agals', 'musty']                   ['bbbgb', 'bbbby', 'bbbby', 'ggggg']                   musty True
['roate', 'sculk', 'bring', 'myrrh']                   ['ybbbb', 'bbbbb', 'bybbb', 'ggggg']                   myrrh True
['roate', 'carrs', 'nadir']                            ['ybybb', 'bgybb', 'ggggg']                            nadir True
['roate', 'galis', 'naive']                            ['bbybg', 'bgbyb', 'ggggg']                            naive True
['roate', 'lysin', 'chang', 'fanny', 'nanny']          ['bbybb', 'bybby', 'bbygb', 'bgggg', 'ggggg']          nanny True
['roate', 'lysin', 'nasal']                            ['bbybb', 'ybgby', 'ggggg']                            nasal True
['roate', 'snipy', 'nasty']                            ['bbygb', 'yybbg', 'ggggg']                            nasty True
['roate', 'clint', 'natal']                            ['bbyyb', 'bybyy', 'ggggg']                            natal True
['roate', 'lysin', 'banal', 'naval']                   ['bbybb', 'ybbby', 'bgygg', 'ggggg']                   naval True
['roate', 'genal', 'navel']                            ['bbyby', 'byyyg', 'ggggg']                            navel True
['roate', 'lenes', 'needy']                            ['bbbby', 'bgyyb', 'ggggg']                            needy True
['roate', 'lenes', 'deign', 'neigh']                   ['bbbby', 'bgybb', 'bgggy', 'ggggg']                   neigh True
['roate', 'feued', 'decry', 'nerdy']                   ['ybbby', 'bgbby', 'ygbyg', 'ggggg']                   nerdy True
['roate', 'piums', 'genre', 'nerve']                   ['ybbbg', 'bbbbb', 'bgyyg', 'ggggg']                   nerve True
['roate', 'feued', 'anvil', 'never']                   ['ybbby', 'bgbgb', 'bygbb', 'ggggg']                   never True
['roate', 'feued', 'anvil', 'newer']                   ['ybbby', 'bgbgb', 'bybbb', 'ggggg']                   newer True
['roate', 'lenes', 'newly']                            ['bbbby', 'ygybb', 'ggggg']                            newly True
['roate', 'feued', 'nimps', 'nicer']                   ['ybbby', 'bbbgb', 'ggbbb', 'ggggg']                   nicer True
['roate', 'sling', 'mince', 'niche']                   ['bbbbg', 'bbyyb', 'bgyyg', 'ggggg']                   niche True
['roate', 'sling', 'mince', 'niece']                   ['bbbbg', 'bbyyb', 'bgygg', 'ggggg']                   niece True
['roate', 'shunt', 'night']                            ['bbbyb', 'bybyg', 'ggggg']                            night True
['roate', 'lysin', 'aging', 'ninja']                   ['bbybb', 'bbbyy', 'ybyyb', 'ggggg']                   ninja True
['roate', 'slimy', 'panda', 'kinky', 'ninny']          ['bbbbb', 'bbybg', 'bbgbb', 'bggbg', 'ggggg']          ninny True
['roate', 'hinds', 'ninth']                            ['bbbgb', 'yggbb', 'ggggg']                            ninth True
['roate', 'gusli', 'noble']                            ['bgbbg', 'bbbgb', 'ggggg']                            noble True
['roate', 'bludy', 'lobby', 'nobly']                   ['bgbbb', 'yybbg', 'yggbg', 'ggggg']                   nobly True
['roate', 'gusli', 'noise']                            ['bgbbg', 'bbyby', 'ggggg']                            noise True
['roate', 'bludy', 'floss', 'noisy']                   ['bgbbb', 'bbbbg', 'bbygb', 'ggggg']                   noisy True
['roate', 'liman', 'nomad']                            ['bgybb', 'bbggy', 'ggggg']                            nomad True
['roate', 'gusli', 'moose', 'noose']                   ['bgbbg', 'bbybb', 'bgggg', 'ggggg']                   noose True
['roate', 'downy', 'north']                            ['ygbgb', 'bgbyb', 'ggggg']                            north True
['roate', 'wynds', 'nosey']                            ['bgbby', 'byyby', 'ggggg']                            nosey True
['roate', 'cumin', 'notch']                            ['bgbyb', 'ybbby', 'ggggg']                            notch True
['roate', 'wynds', 'coven', 'novel']                   ['bgbby', 'bbybb', 'bgggy', 'ggggg']                   novel True
['roate', 'sling', 'nudge']                            ['bbbbg', 'bbbyy', 'ggggg']                            nudge True
['roate', 'piums', 'curse', 'nurse']                   ['ybbbg', 'bbyby', 'bgggg', 'ggggg']                   nurse True
['roate', 'hinds', 'nutty']                            ['bbbgb', 'bbybb', 'ggggg']                            nutty True
['roate', 'snool', 'nylon']                            ['bybbb', 'bybgy', 'ggggg']                            nylon True
['roate', 'slimy', 'nymph']                            ['bbbbb', 'bbbyy', 'ggggg']                            nymph True
['roate', 'cameo', 'oaken']                            ['byyby', 'bgbgy', 'ggggg']                            oaken True
['roate', 'slick', 'obese']                            ['bybbg', 'ybbbb', 'ggggg']                            obese True
['roate', 'croon', 'micro', 'occur']                   ['yybbb', 'yyybb', 'bbgyy', 'ggggg']                   occur True
['roate', 'cameo', 'ocean']                            ['byyby', 'yybyy', 'ggggg']                            ocean True
['roate', 'bloat', 'octal']                            ['byyyb', 'byygy', 'ggggg']                            octal True
['roate', 'besot', 'octet']                            ['bybyy', 'bybyg', 'ggggg']                            octet True
['roate', 'erned', 'odder']                            ['yybby', 'bybgy', 'ggggg']                            odder True
['roate', 'snool', 'limbo', 'oddly']                   ['bybbb', 'bbyby', 'ybbby', 'ggggg']                   oddly True
['roate', 'linos', 'afoul', 'offal']                   ['byybb', 'ybbyb', 'ygybg', 'ggggg']                   offal True
['roate', 'erned', 'offer']                            ['yybby', 'bybgb', 'ggggg']                            offer True
['roate', 'besot', 'often']                            ['bybyy', 'bybyy', 'ggggg']                            often True
['roate', 'demon', 'olden']                            ['bybby', 'yybyg', 'ggggg']                            olden True
['roate', 'erned', 'odder', 'older']                   ['yybby', 'bybgy', 'gbggg', 'ggggg']                   older True
['roate', 'slick', 'olive']                            ['bybbg', 'bggbb', 'ggggg']                            olive True
['roate', 'phons', 'ombre']                            ['yybbg', 'bbybb', 'ggggg']                            ombre True
['roate', 'cameo', 'omega']                            ['byyby', 'byyyy', 'ggggg']                            omega True
['roate', 'snool', 'onion']                            ['bybbb', 'bgygb', 'ggggg']                            onion True
['roate', 'besot', 'onset']                            ['bybyy', 'bygyg', 'ggggg']                            onset True
['roate', 'opera']                                     ['yyyby', 'ggggg']                                     opera True
['roate', 'slick', 'opine']                            ['bybbg', 'bbgbb', 'ggggg']                            opine True
['roate', 'snool', 'gumbo', 'opium']                   ['bybbb', 'bbybb', 'byyby', 'ggggg']                   opium True
['roate', 'punch', 'optic']                            ['bybyb', 'ybbyb', 'ggggg']                            optic True
['roate', 'shunt', 'droit', 'orbit']                   ['yybyb', 'bbbbg', 'bgygg', 'ggggg']                   orbit True
['roate', 'erned', 'order']                            ['yybby', 'bgbgy', 'ggggg']                            order True
['roate', 'macon', 'adorn', 'organ']                   ['yyybb', 'bybyg', 'ybyyg', 'ggggg']                   organ True
['roate', 'other']                                     ['yybyy', 'ggggg']                                     other True
['roate', 'other', 'otter']                            ['yybyy', 'ggbgg', 'ggggg']                            otter True
['roate', 'punch', 'ought']                            ['bybyb', 'bgbby', 'ggggg']                            ought True
['roate', 'slick', 'ounce']                            ['bybbg', 'bbbgb', 'ggggg']                            ounce True
['roate', 'punch', 'outdo']                            ['bybyb', 'bgbbb', 'ggggg']                            outdo True
['roate', 'other', 'outer']                            ['yybyy', 'gybgg', 'ggggg']                            outer True
['roate', 'punch', 'outdo', 'outgo']                   ['bybyb', 'bgbbb', 'gggbg', 'ggggg']                   outgo True
['roate', 'bravo', 'ovary']                            ['yygbb', 'bygyy', 'ggggg']                            ovary True
['roate', 'ovate']                                     ['byggg', 'ggggg']                                     ovate True
['roate', 'other', 'overt']                            ['yybyy', 'gybyy', 'ggggg']                            overt True
['roate', 'slick', 'opine', 'ovine']                   ['bybbg', 'bbgbb', 'gbggg', 'ggggg']                   ovine True
['roate', 'snool', 'ovoid']                            ['bybbb', 'bbgyb', 'ggggg']                            ovoid True
['roate', 'snool', 'bingo', 'owing']                   ['bybbb', 'byybb', 'byyyy', 'ggggg']                   owing True
['roate', 'erned', 'owner']                            ['yybby', 'byggb', 'ggggg']                            owner True
['roate', 'slick', 'opine', 'oxide']                   ['bybbg', 'bbgbb', 'gbgbg', 'ggggg']                   oxide True
['roate', 'slick', 'ozone']                            ['bybbg', 'bbbbb', 'ggggg']                            ozone True
['roate', 'lysin', 'cadgy', 'daddy', 'paddy']          ['bbybb', 'bybbb', 'bggbg', 'bgggg', 'ggggg']          paddy True
['roate', 'lysin', 'human', 'pagan']                   ['bbybb', 'bbbbg', 'bbbgg', 'ggggg']                   pagan True
['roate', 'clint', 'fetts', 'paint']                   ['bbyyb', 'bbggg', 'bbybb', 'ggggg']                   paint True
['roate', 'balms', 'paler']                            ['ybyby', 'bggbb', 'ggggg']                            paler True
['roate', 'lysin', 'palsy']                            ['bbybb', 'yyybb', 'ggggg']                            palsy True
['roate', 'genal', 'panel']                            ['bbyby', 'bygyg', 'ggggg']                            panel True
['roate', 'lysin', 'mania', 'panic']                   ['bbybb', 'bbbgy', 'bgggb', 'ggggg']                   panic True
['roate', 'lysin', 'pansy']                            ['bbybb', 'byyby', 'ggggg']                            pansy True
['roate', 'lysin', 'alpha', 'papal']                   ['bbybb', 'ybbbb', 'yygby', 'ggggg']                   papal True
['roate', 'balms', 'gappy', 'paper']                   ['ybyby', 'bgbbb', 'bggyb', 'ggggg']                   paper True
['roate', 'balms', 'gappy', 'parer']                   ['ybyby', 'bgbbb', 'bgybb', 'ggggg']                   parer True
['roate', 'carrs', 'parka']                            ['ybybb', 'bggbb', 'ggggg']                            parka True
['roate', 'carrs', 'abamp', 'parry']                   ['ybybb', 'bgggb', 'ybbby', 'ggggg']                   parry True
['roate', 'aglus', 'parse']                            ['ybybg', 'ybbby', 'ggggg']                            parse True
['roate', 'party']                                     ['ybygb', 'ggggg']                                     party True
['roate', 'snipy', 'pasta']                            ['bbygb', 'ybbyb', 'ggggg']                            pasta True
['roate', 'butch', 'attap', 'paste']                   ['bbygg', 'bbybb', 'yybby', 'ggggg']                   paste True
['roate', 'snipy', 'pasty']                            ['bbygb', 'ybbyg', 'ggggg']                            pasty True
['roate', 'clint', 'bumph', 'patch']                   ['bbyyb', 'ybbby', 'bbbyg', 'ggggg']                   patch True
['roate', 'bloat', 'patio']                            ['byyyb', 'bbyyy', 'ggggg']                            patio True
['roate', 'clint', 'tabby', 'patsy']                   ['bbyyb', 'bbbby', 'ygbbg', 'ggggg']                   patsy True
['roate', 'snipy', 'patty']                            ['bbygb', 'bbbyg', 'ggggg']                            patty True
['roate', 'galis', 'cause', 'pause']                   ['bbybg', 'bgbby', 'bgggg', 'ggggg']                   pause True
['roate', 'galis', 'abcee', 'payee']                   ['bbybg', 'bgbbb', 'ybbgg', 'ggggg']                   payee True
['roate', 'balms', 'gappy', 'payer']                   ['ybyby', 'bgbbb', 'bgyby', 'ggggg']                   payer True
['roate', 'plish', 'peace']                            ['bbgbg', 'gbbbb', 'ggggg']                            peace True
['roate', 'child', 'beach', 'peach']                   ['bbgby', 'yybbb', 'bgggg', 'ggggg']                   peach True
['roate', 'bandy', 'pearl']                            ['ybgby', 'bybbb', 'ggggg']                            pearl True
['roate', 'genal', 'pecan']                            ['bbyby', 'bgygb', 'ggggg']                            pecan True
['roate', 'genal', 'medal', 'pedal']                   ['bbyby', 'bgbgg', 'bgggg', 'ggggg']                   pedal True
['roate', 'genal', 'penal']                            ['bbyby', 'bgggg', 'ggggg']                            penal True
['roate', 'sling', 'cheep', 'pence']                   ['bbbbg', 'bbbyb', 'ybyyy', 'ggggg']                   pence True
['roate', 'sling', 'penne']                            ['bbbbg', 'bbbgb', 'ggggg']                            penne True
['roate', 'lenes', 'abaci', 'penny']                   ['bbbby', 'bggbb', 'bbbbb', 'ggggg']                   penny True
['roate', 'feued', 'backy', 'perch']                   ['ybbby', 'bgbbb', 'bbybb', 'ggggg']                   perch True
['roate', 'feued', 'backy', 'peril']                   ['ybbby', 'bgbbb', 'bbbbb', 'ggggg']                   peril True
['roate', 'feued', 'backy', 'jerky', 'perky']          ['ybbby', 'bgbbb', 'bbbgg', 'bgggg', 'ggggg']          perky True
['roate', 'lenes', 'pesky']                            ['bbbby', 'bgbby', 'ggggg']                            pesky True
['roate', 'pesto']                                     ['bybgy', 'ggggg']                                     pesto True
['roate', 'clept', 'petal']                            ['bbyyy', 'byyyy', 'ggggg']                            petal True
['roate', 'plesh', 'petty']                            ['bbbgy', 'gbybb', 'ggggg']                            petty True
['roate', 'plish', 'phase']                            ['bbgbg', 'gbbgy', 'ggggg']                            phase True
['roate', 'slick', 'ozone', 'phone']                   ['bybbg', 'bbbbb', 'bbggg', 'ggggg']                   phone True
['roate', 'snool', 'phony']                            ['bybbb', 'bygbb', 'ggggg']                            phony True
['roate', 'bunch', 'photo']                            ['bybgb', 'bbbby', 'ggggg']                            photo True
['roate', 'chaos', 'piano']                            ['bygbb', 'bbgyb', 'ggggg']                            piano True
['roate', 'slimy', 'panda', 'picky']                   ['bbbbb', 'bbybg', 'gbbbb', 'ggggg']                   picky True
['roate', 'sling', 'acmic', 'piece']                   ['bbbbg', 'bbybb', 'bybyb', 'ggggg']                   piece True
['roate', 'plesh', 'piety']                            ['bbbgy', 'gbgbb', 'ggggg']                            piety True
['roate', 'slimy', 'panda', 'picky', 'piggy']          ['bbbbb', 'bbybg', 'gbbbb', 'ggbbg', 'ggggg']          piggy True
['roate', 'punch', 'pilot']                            ['bybyb', 'gbbbb', 'ggggg']                            pilot True
['roate', 'slimy', 'cippi', 'pinch']                   ['bbbbb', 'bbybb', 'ygybb', 'ggggg']                   pinch True
['roate', 'lenes', 'piney']                            ['bbbby', 'bbggb', 'ggggg']                            piney True
['roate', 'slimy', 'panda', 'pinky']                   ['bbbbb', 'bbybg', 'gbgbb', 'ggggg']                   pinky True
['roate', 'bunch', 'pinto']                            ['bybgb', 'bbgbb', 'ggggg']                            pinto True
['roate', 'feued', 'nimps', 'piper']                   ['ybbby', 'bbbgb', 'bgbyb', 'ggggg']                   piper True
['roate', 'sling', 'acmic', 'pique']                   ['bbbbg', 'bbybb', 'bbbyb', 'ggggg']                   pique True
['roate', 'shunt', 'hyped', 'pitch']                   ['bbbyb', 'bybby', 'ybybb', 'ggggg']                   pitch True
['roate', 'shunt', 'hyped', 'pithy']                   ['bbbyb', 'bybby', 'yyybb', 'ggggg']                   pithy True
['roate', 'punch', 'pilot', 'pivot']                   ['bybyb', 'gbbbb', 'ggbgg', 'ggggg']                   pivot True
['roate', 'lenes', 'impel', 'pixel']                   ['bbbby', 'ybbgb', 'ybygg', 'ggggg']                   pixel True
['roate', 'sling', 'acmic', 'pixie']                   ['bbbbg', 'bbybb', 'bbbgb', 'ggggg']                   pixie True
['roate', 'lysin', 'pizza']                            ['bbybb', 'bbbyb', 'ggggg']                            pizza True
['roate', 'plish', 'place']                            ['bbgbg', 'ggbbb', 'ggggg']                            place True
['roate', 'slick', 'plaid']                            ['bbgbb', 'bgybb', 'ggggg']                            plaid True
['roate', 'slick', 'plaid', 'plain']                   ['bbgbb', 'bgybb', 'ggggb', 'ggggg']                   plain True
['roate', 'slink', 'plait']                            ['bbgyb', 'bgybb', 'ggggg']                            plait True
['roate', 'plish', 'place', 'plane']                   ['bbgbg', 'ggbbb', 'gggbg', 'ggggg']                   plane True
['roate', 'slick', 'abaft', 'plank']                   ['bbgbb', 'bgbbg', 'bbgbb', 'ggggg']                   plank True
['roate', 'slink', 'plant']                            ['bbgyb', 'bgbgb', 'ggggg']                            plant True
['roate', 'balks', 'elate', 'plate']                   ['bbggg', 'byybb', 'bgggg', 'ggggg']                   plate True
['roate', 'slick', 'abamp', 'plaza']                   ['bbgbb', 'bgbbb', 'ybgby', 'ggggg']                   plaza True
['roate', 'genal', 'bleak', 'plead']                   ['bbyby', 'bybgy', 'bgggb', 'ggggg']                   plead True
['roate', 'clept', 'pleat']                            ['bbyyy', 'bggyg', 'ggggg']                            pleat True
['roate', 'lenes', 'impel', 'plied']                   ['bbbby', 'ybbgb', 'ybygy', 'ggggg']                   plied True
['roate', 'feued', 'nimps', 'plier']                   ['ybbby', 'bbbgb', 'bybyb', 'ggggg']                   plier True
['roate', 'slimy', 'flung', 'cluck', 'pluck']          ['bbbbb', 'bgbbb', 'bggbb', 'bgggg', 'ggggg']          pluck True
['roate', 'slimy', 'clump', 'plumb']                   ['bbbbb', 'bgbgb', 'bgggy', 'ggggg']                   plumb True
['roate', 'sling', 'flume', 'plume']                   ['bbbbg', 'bgbbb', 'bgggg', 'ggggg']                   plume True
['roate', 'slimy', 'clump', 'plump']                   ['bbbbb', 'bgbgb', 'bgggg', 'ggggg']                   plump True
['roate', 'slimy', 'flung', 'plunk']                   ['bbbbb', 'bgbbb', 'bgggb', 'ggggg']                   plunk True
['roate', 'slimy', 'abaft', 'plush']                   ['bbbbb', 'ygbbb', 'bbbbb', 'ggggg']                   plush True
['roate', 'wynds', 'poesy']                            ['bgbby', 'bybby', 'ggggg']                            poesy True
['roate', 'cumin', 'joint', 'point']                   ['bgbyb', 'bbbyy', 'bgggg', 'ggggg']                   point True
['roate', 'gusli', 'noise', 'poise']                   ['bgbbg', 'bbyby', 'bgggg', 'ggggg']                   poise True
['roate', 'mawks', 'joker', 'poker']                   ['ygbby', 'bbbyb', 'bgggg', 'ggggg']                   poker True
['roate', 'balms', 'polar']                            ['ygybb', 'bygbb', 'ggggg']                            polar True
['roate', 'liman', 'polka']                            ['bgybb', 'ybbyb', 'ggggg']                            polka True
['roate', 'bludy', 'polyp']                            ['bgbbb', 'bybby', 'ggggg']                            polyp True
['roate', 'bludy', 'cains', 'pooch']                   ['bgbbb', 'bbbbb', 'ybbbb', 'ggggg']                   pooch True
['roate', 'bludy', 'floss', 'poppy']                   ['bgbbb', 'bbbbg', 'bbybb', 'ggggg']                   poppy True
['roate', 'cundy', 'porch']                            ['ygbbb', 'ybbbb', 'ggggg']                            porch True
['roate', 'mawks', 'loser', 'poser']                   ['ygbby', 'bbbby', 'bgggg', 'ggggg']                   poser True
['roate', 'cumin', 'posit']                            ['bgbyb', 'bbbgb', 'ggggg']                            posit True
['roate', 'gusli', 'posse']                            ['bgbbg', 'bbgbb', 'ggggg']                            posse True
['roate', 'bludy', 'civic', 'pouch']                   ['bgbbb', 'bbgbb', 'ybbbb', 'ggggg']                   pouch True
['roate', 'bludy', 'hawms', 'found', 'pound']          ['bgbbb', 'bbgyb', 'bbbbb', 'bgggg', 'ggggg']          pound True
['roate', 'bushy', 'pouty']                            ['bgbgb', 'bybbg', 'ggggg']                            pouty True
['roate', 'mawks', 'acoel', 'power']                   ['ygbby', 'bbgbb', 'bbygb', 'ggggg']                   power True
['roate', 'scind', 'frank', 'prank']                   ['ybgbb', 'bbbgb', 'bgggg', 'ggggg']                   prank True
['roate', 'scind', 'brawn', 'prawn']                   ['ybgbb', 'bbbyb', 'bgggg', 'ggggg']                   prawn True
['roate', 'feued', 'creep', 'preen']                   ['ybbby', 'bybgb', 'bgggy', 'ggggg']                   preen True
['roate', 'feued', 'clerk', 'press']                   ['ybbby', 'bybbb', 'bbgyb', 'ggggg']                   press True
['roate', 'piums', 'acedy', 'price']                   ['ybbbg', 'gybbb', 'byybb', 'ggggg']                   price True
['roate', 'sculk', 'abamp', 'prick']                   ['ybbbb', 'bybbg', 'bbbby', 'ggggg']                   prick True
['roate', 'piums', 'acedy', 'pride']                   ['ybbbg', 'gybbb', 'bbygb', 'ggggg']                   pride True
['roate', 'feued', 'apace', 'pried']                   ['ybbby', 'bbbgg', 'bybby', 'ggggg']                   pried True
['roate', 'piums', 'prime']                            ['ybbbg', 'gybgb', 'ggggg']                            prime True
['roate', 'croon', 'primo']                            ['yybbb', 'bgybb', 'ggggg']                            primo True
['roate', 'scuft', 'print']                            ['ybbyb', 'bbbbg', 'ggggg']                            print True
['roate', 'croon', 'prior']                            ['yybbb', 'bgbgb', 'ggggg']                            prior True
['roate', 'sculk', 'prism']                            ['ybbbb', 'ybbbb', 'ggggg']                            prism True
['roate', 'sculk', 'bring', 'privy']                   ['ybbbb', 'bbbbb', 'bggbb', 'ggggg']                   privy True
['roate', 'piums', 'acedy', 'prize']                   ['ybbbg', 'gybbb', 'bbybb', 'ggggg']                   prize True
['roate', 'phons', 'probe']                            ['yybbg', 'gbgbb', 'ggggg']                            probe True
['roate', 'phons', 'prone']                            ['yybbg', 'gbggb', 'ggggg']                            prone True
['roate', 'croon', 'adrip', 'prong']                   ['yybbb', 'bggby', 'bbyby', 'ggggg']                   prong True
['roate', 'croon', 'abamp', 'proof']                   ['yybbb', 'bgggb', 'bbbby', 'ggggg']                   proof True
['roate', 'phons', 'prose']                            ['yybbg', 'gbgby', 'ggggg']                            prose True
['roate', 'croon', 'gilds', 'proud']                   ['yybbb', 'bggbb', 'bbbyb', 'ggggg']                   proud True
['roate', 'phons', 'probe', 'prove']                   ['yybbg', 'gbgbb', 'gggbg', 'ggggg']                   prove True
['roate', 'croon', 'gilds', 'prowl']                   ['yybbb', 'bggbb', 'bbybb', 'ggggg']                   prowl True
['roate', 'croon', 'gilds', 'proxy']                   ['yybbb', 'bggbb', 'bbbbb', 'ggggg']                   proxy True
['roate', 'piums', 'prude']                            ['ybbbg', 'gbgbb', 'ggggg']                            prude True
['roate', 'piums', 'prude', 'prune']                   ['ybbbg', 'gbgbb', 'gggbg', 'ggggg']                   prune True
['roate', 'slick', 'psalm']                            ['bbgbb', 'yybbb', 'ggggg']                            psalm True
['roate', 'slimy', 'cippi', 'pubic']                   ['bbbbb', 'bbybb', 'yyybb', 'ggggg']                   pubic True
['roate', 'slimy', 'phang', 'pudgy']                   ['bbbbb', 'bbbbg', 'gbbby', 'ggggg']                   pudgy True
['roate', 'slimy', 'phang', 'puffy']                   ['bbbbb', 'bbbbg', 'gbbbb', 'ggggg']                   puffy True
['roate', 'slimy', 'badly', 'lucky', 'pulpy']          ['bbbbb', 'bybbg', 'bbbyg', 'ygbbg', 'ggggg']          pulpy True
['roate', 'sling', 'pulse']                            ['bbbbg', 'yybbb', 'ggggg']                            pulse True
['roate', 'slimy', 'hanap', 'punch']                   ['bbbbb', 'bbbbb', 'ybgby', 'ggggg']                   punch True
['roate', 'lysin', 'alpha', 'pupal']                   ['bbybb', 'ybbbb', 'yygbb', 'ggggg']                   pupal True
['roate', 'slimy', 'civil', 'pupil']                   ['bbbbb', 'byybb', 'bbbgg', 'ggggg']                   pupil True
['roate', 'slimy', 'phang', 'puffy', 'puppy']          ['bbbbb', 'bbbbg', 'gbbbb', 'ggbbg', 'ggggg']          puppy True
['roate', 'piums', 'puree']                            ['ybbbg', 'gbybb', 'ggggg']                            puree True
['roate', 'feued', 'super', 'purer']                   ['ybbby', 'bbygb', 'bgygg', 'ggggg']                   purer True
['roate', 'piums', 'puree', 'purge']                   ['ybbbg', 'gbybb', 'gggbg', 'ggggg']                   purge True
['roate', 'piums', 'purse']                            ['ybbbg', 'gbyby', 'ggggg']                            purse True
['roate', 'slimy', 'hasps', 'pushy']                   ['bbbbb', 'ybbbg', 'ybgyb', 'ggggg']                   pushy True
['roate', 'hinds', 'putty']                            ['bbbgb', 'bbbbb', 'ggggg']                            putty True
['roate', 'slimy', 'agued', 'pygmy']                   ['bbbbb', 'bbbgg', 'bybbb', 'ggggg']                   pygmy True
['roate', 'slick', 'abuna', 'quack']                   ['bbgbb', 'bbbgg', 'ybybb', 'ggggg']                   quack True
['roate', 'slick', 'avail', 'quail']                   ['bbgbb', 'byybb', 'bbggg', 'ggggg']                   quail True
['roate', 'plish', 'adawn', 'quake']                   ['bbgbg', 'bbbbb', 'bbgbb', 'ggggg']                   quake True
['roate', 'slick', 'qualm']                            ['bbgbb', 'bybbb', 'ggggg']                            qualm True
['roate', 'scind', 'agush', 'quark']                   ['ybgbb', 'bbbbb', 'ybybb', 'ggggg']                   quark True
['roate', 'crims', 'apart', 'quart']                   ['ybgyb', 'bybbb', 'bbggg', 'ggggg']                   quart True
['roate', 'slick', 'aargh', 'quash']                   ['bbgbb', 'ybbbb', 'ybbbg', 'ggggg']                   quash True
['roate', 'slick', 'quasi']                            ['bbgbb', 'ybybb', 'ggggg']                            quasi True
['roate', 'lenes', 'kneed', 'queen']                   ['bbbby', 'byygb', 'byggb', 'ggggg']                   queen True
['roate', 'feued', 'queer']                            ['ybbby', 'byygb', 'ggggg']                            queer True
['roate', 'lenes', 'dowfs', 'quell']                   ['bbbby', 'yybbb', 'bbbbb', 'ggggg']                   quell True
['roate', 'feued', 'query']                            ['ybbby', 'byybb', 'ggggg']                            query True
['roate', 'sleet', 'guest', 'quest']                   ['bbbyy', 'ybgbg', 'bgggg', 'ggggg']                   quest True
['roate', 'sling', 'deuce', 'queue']                   ['bbbbg', 'bbbbb', 'byybg', 'ggggg']                   queue True
['roate', 'slimy', 'chick', 'quick']                   ['bbbbb', 'bbgbb', 'bbggg', 'ggggg']                   quick True
['roate', 'sleet', 'duvet', 'quiet']                   ['bbbyy', 'bbbgg', 'bgbgg', 'ggggg']                   quiet True
['roate', 'slimy', 'bodhi', 'quill']                   ['bbbbb', 'bygbb', 'bbbby', 'ggggg']                   quill True
['roate', 'shunt', 'abeng', 'quilt']                   ['bbbyb', 'bbybg', 'bbbbb', 'ggggg']                   quilt True
['roate', 'sculk', 'quirk']                            ['ybbbb', 'bbybg', 'ggggg']                            quirk True
